,Tweets,Name
2949,“ There difference Nazis images Greek border ” President Erdogan Turkey said referring use tear gas brute force prevent huge crowds people crossing country,Turkey
2950,Turkey confirms first coronavirus case wins WHO praise vigilance,Turkey
2951,Turkey 's Erdogan accuses Greece Nazi tactics migrants border,Turkey
2952,Turkey 's Erdogan threatens retaliation Syria truce broken,Turkey
2953,Turkey vows strong military action Syrian government violates fragile ceasefire,Turkey
2954,_Europe Turkey 's president makes incendiary claim comparing Greek tactics migrants shared border `` Na…,Turkey
2955,Erdogan says Turkey keep border open migrants EU fulfills deal,Turkey
2956,Greece detaining migrants incommunicado secret location expelling Turkey without due process one several hard-line measures taken seal borders Europe experts say violate international law,Turkey
2957,Turkey says U.S. offering Patriot missiles S-400 operated,Turkey
2958,Greece detaining migrants secret site expelling Turkey without due process The harsh steps may violate international law,Turkey
2959,Greece rebuffs 963 migrants border standoff Turkey,Turkey
2960,Turkey says U.S. offering Patriot systems S-400s remain unboxed,Turkey
2961,Turkey defies EU pressure shut border says host migration summit,Turkey
2962,U.S. says talks NATO allies provide Turkey military aid,Turkey
2963,Turkey 's Erdogan says U.S. softening stance Patriot systems,Turkey
2964,Turkey says 2016 migration deal EU needs updated,Turkey
2965,Mr Erdogan accused EU taking enough refugees giving Turkey enough money house breaking terms 2016 deal migrants,Turkey
2966,`` Europe 's message Turkey clear We believe fair sharing burden accept people find the…,Turkey
2967,Turkey issues new arrest warrant jailed businessman Kavala,Turkey
2968,Amid migrant crisis Turkish-Greek border European Commission President Ursula von der Leyen EU Council President Charles Michel expressed commitment preserve 2016 refugee deal EU Turkey,Turkey
2969,EU leaders pledge work Turkey revive migration deal,Turkey
2970,EU could offer Turkey cash keep migrants Europe,Turkey
2971,EU tells Turkey pull migrants back Greek border,Turkey
2972,Amid migrant crisis Greece-Turkey conflict plays social media,Turkey
2973,EU executive tells Turkey take migrants back Greek border,Turkey
2974,Turkey ’ Erdogan meet EU officials amid standoff migrants,Turkey
2975,Turkey 's Erdoğan holds talks EU leaders border opening,Turkey
2976,`` Europe 's message Turkey clear We believe fair sharing burden accept people find desperate situations misused political pawns ``,Turkey
2977,Former Erdogan ally Babacan says launch political party Wednesday,Turkey
2978,Europe morning briefing Here 's need know start day,Turkey
2979,Turkish President Erdogan visit Brussels March 9,Turkey
2980,Turkish police use tear gas Istanbul disperse Women 's Day crowd,Turkey
2981,Erdogan discuss migrant crisis EU urges Greece 'open gates,Turkey
2982,Turkish President Erdogan visit Brussels March 9,Turkey
2983,Turkish police block Women 's Day march central Istanbul,Turkey
2984,Turkey discuss migrant issues EU Monday,Turkey
2985,Turkish President Erdogan visit Brussels March 9,Turkey
2986,Turkey discuss migrant issues EU Monday,Turkey
2987,Turkey discuss migrant issues EU Monday,Turkey
2988,Fire damaged refugee shelter Greek island Lesbos tensions influx migrants asylum-seekers Turkey continue rise,Turkey
2989,Along Greece 's land border Turkey farmers pensioners dressing black mounting night patrols migrants Some vigilantes turned violent,Turkey
2990,Over past week I traversed length Greek-Turkish borders Evros Lesbos I found people drained p…,Turkey
2991,“ When Syrians started coming five years ago gave clothes cooked bounced babies ” said one woman lives near Moria refugee camp “ We ’ take anymore We want lives back ”,Turkey
2992,At Turkey 's frontier Europe everyone wants Syrian,Turkey
2993,Teargas smoke bombs fired Greek-Turkish border Saturday thousands migrants Turkey make rush enter Greece EU member state recent days,Turkey
2994,At Turkey 's frontier Europe everyone wants Syrian,Turkey
2995,Thousands refugees migrants gathered Turkey 's border Greece past week hoping chance cross EU Some say become pawns dangerous political game Read,Turkey
2996,Turkey stop migrants crossing Greece sea,Turkey
2997,Russia Turkey agreed ceasefire Syria deal failed get backing UN Security Council yesterday US calling `` premature ``,Turkey
2998,Turkey ordered coast guard stop migrant boats crossing Aegean Sea dangerous,Turkey
2999,Turkish President Recep Tayyip Erdogan plans Brussels Monday one-day working visit office says amid charged conflict Turkey European Union migrants refugees,Turkey
3000,Europe Turkey stand-off tackle new migrant crisis,Turkey
3001,Ceasefire Syria 's Idlib comes cost Turkey 's Erdogan,Turkey
3002,Migrants boon poor Roma villagers Turkey-Greece border,Turkey
3003,Thousands migrants fleeing Syria continue left stranded nowhere go Greek border Turkey still stopped going,Turkey
3004,Ceasefire Syria 's Idlib comes cost Turkey 's Erdogan,Turkey
3005,Deadly clashes erupted Syria 's Idlib hours ceasefire deal Russia Turkey aimed ending fighting last rebel-held enclave Syria,Turkey
3006,EU Turkey stand-off funds tackle new migrant crisis,Turkey
3007,'Left dogs migrants Turkey-Greece border lose hope,Turkey
3008,Refugees told 'Europe closed tensions rise Greece-Turkey border,Turkey
3009,Ceasefire Syria 's Idlib comes cost Turkey 's Erdogan,Turkey
3010,Turkey 's coast guard rescued around 120 migrants trying reach Greek island three dinghies early Friday said passage blocked Greek coast guard vessels,Turkey
3011,The EU longer ignore millions refugees waiting cross threshold Daniel Trilling,Turkey
3012,Deadly clashes erupt Syria 's Idlib hours ceasefire deal Russia Turkey,Turkey
3013,`` They use refugees It 's inhumane `` Thousands refugees migrants gathered Turkey 's bor…,Turkey
3014,'Left dogs migrants Turkey-Greece border lose hope,Turkey
3015,Erdogan says military posts Syria 's Idlib stand ceasefire,Turkey
3016,German Foreign Minister Heiko Maas said number EU nations prepared accept refugees,Turkey
3017,EU Turkey stand-off funds tackle new migrant crisis,Turkey
3018,'Left dogs migrants Turkey-Greece border lose hope via,Turkey
3019,EU considering money migrants Turkey wo n't threatened EU 's Borrell says,Turkey
3020,EU ministers met Zagreb Friday second day talks conflict Syria 's Idlib province well build-up refugees migrants Greece 's border Turkey,Turkey
3021,After six hours talks Kremlin presidents Russia Turkey announced said deal halt fighting Syrian region Idlib calming volatile conflict pushed two countries brink open war,Turkey
3022,U.N. try Idlib no-fly zone Russia-Turkey ceasefire Netherlands says,Turkey
3023,`` They use refugees It 's inhumane `` Thousands refugees migrants gathered Turkey 's border Greece past week DW talked tried cross EU,Turkey
3024,Cautious calm prevailing major fronts Idlib UK-based Syrian Observatory Human Rights said,Turkey
3025,Syria war Idlib ceasefire Russia Turkey begins,Turkey
3026,There 's total absence Russian Syrian government warplanes Idlib relative calm area following cease-fire deal brokered Turkey Russia Airstrikes past months killed hundreds sent million fleeing,Turkey
3027,Uneasy calm Syria 's Idlib Russia-Turkey ceasefire takes effect,Turkey
3028,Russia Turkey agree ceasefire deal Syria ’ Idlib,Turkey
3029,Turkey claims killing 21 Syrian troops retaliation death two soldiers,Turkey
3030,Cautious calm prevailing major fronts Idlib Britain-based Syrian Observatory Human Rights said,Turkey
3031,Syria war Idlib ceasefire Russia Turkey begins,Turkey
3032,Turkey Russia agreed ceasefire deal Syria ’ Idlib region two leaders said talks Moscow contain conflict displaced nearly million people three months,Turkey
3033,"Greece blocked nearly 35,000 migrants trying cross onto territory illegally since Turkey opened border nearly week ago government sources said prepares deport hundreds others made",Turkey
3034,German authorities granted refugee status lesbian woman Uganda deportation trial,Uganda
3035,German authorities granted refugee status lesbian woman Uganda deportation trial,Uganda
3036,A German court decide whether lesbian refugee granted asylum — deported Uganda,Uganda
3037,A Ugandan court jails filmmaker documentary opposition hopeful,Uganda
3038,Iran agrees send black boxes downed airliner Ukraine official,Ukraine
3039,Dutch prosecutors say Russia tried thwart investigation MH17 downing,Ukraine
3040,Dutch prosecutors say Russia threatening witnesses trying undermine investigation crash Malaysia Airlines Flight 17 eastern Ukraine 2014,Ukraine
3041,Names victims read aloud murder trial doomed flight MH17,Ukraine
3042,Trial suspects 2014 downing Malaysia Airlines Flight 17 opens,Ukraine
3043,_Europe At start MH17 trial Dutch prosecutor read names 298 people killed flight was…,Ukraine
3044,Trial suspects 2014 downing Malaysia Airlines Flight 17 opens,Ukraine
3045,Perspective Joe Biden ’ rise last thing Volodymyr Zelensky needs right,Ukraine
3046,Trial men accused downing MH17 begin Amsterdam,Ukraine
3047,Four men accused helping move Ukraine Russian missile shot Malaysia Airlines Flight 17,Ukraine
3048,Flight MH17 Trial start four men accused murdering 298 Ukraine,Ukraine
3049,Rows white chairs placed front Russia ’ embassy The Hague protest families shot Malaysia Airlines Flight 17 plane,Ukraine
3050,Families killed downed Malaysia Airlines Flight 17 plane staged protest front Russia ’ embassy The Hague,Ukraine
3051,The Russian government continues deny responsibility shooting Flight MH17 eastern Ukraine 2014 Four men tried absentia involvement,Ukraine
3052,Empty chairs MH17 victims outside Russia 's Hague Embassy,Ukraine
3053,A Dutch court Monday starts trial four men accused helping move Ukraine Russian missile shot passenger jet killing 298 board Also trial unofficially Kremlin,Ukraine
3054,Ukraine shake-up throws future reforms doubt,Ukraine
3055,Volodymyr Zelenskiy ‘ My White House invitation I told ’ prepared ’,Ukraine
3056,Factbox Four trial shooting flight MH17 Ukraine,Ukraine
3057,Factbox Four trial shooting flight MH17 Ukraine,Ukraine
3058,Ukraine president gives Putin one year strike deal end war,Ukraine
3059,Dutch MH17 trial start without Russian Ukrainian suspects,Ukraine
3060,Young Ukraine chess couple 'killed laughing gas,Ukraine
3061,Opinion The Ukraine conversation Joe Biden needs,Ukraine
3062,Ukraine 's prosecutor general axed parliament no-confidence vote,Ukraine
3063,"Often shadow borders fairly benign Sometimes however hard deadly In east Ukraine Russia ’ de facto revanchist invasion cost 13,000 lives displaced two million Ukrainians homes WorldAtFive",Ukraine
3064,Sixth person dies United Kingdom coronavirus,United Kingdom
3065,Trundle heart Scotland taking Cairngorms Trossachs under-appreciated trail,United Kingdom
3066,“ The N.H.S never worse state going something like ” Doctors say Britain prepared surge coronavirus cases,United Kingdom
3067,From island hopping Outer Hebrides South Downs National Park,United Kingdom
3068,“ The N.H.S never worse state going something like ” said doctor London system 's preparedness coronavirus “ The dominoes stacked 10 years It ’ taken much tip ”,United Kingdom
3069,A neglected corner United Kingdom Letters,United Kingdom
3070,It trip us dream following ancient trade route centuries-old towns sweeping landscapes Central Asia,Uzbekistan
